timestamp,key
1747435676.1769783,c_release
1747435676.5566034,'a'_press
1747435676.6626806,a_release
1747435677.73104,'n'_press
1747435677.8349767,n_release
1747435678.3812585,'a'_press
1747435678.4795985,a_release
1747435679.1473346,'b'_press
1747435679.266124,b_release
1747435679.8223739,'a'_press
1747435679.95698,a_release
1747435680.9476476,'l'_press
1747435681.0520608,l_release
1747435681.8930986,'t'_press
1747435682.0243037,t_release
1747435684.3945787,enter_press
1747435684.5416684,enter_release
1747435699.3284025,'n'_press
1747435699.507363,n_release
1747435712.600282,'c'_press
1747435712.7235203,c_release
1747435715.6873353,space_press
1747435715.7896035,space_release
1747435717.456141,space_press
1747435717.614334,space_release
1747435718.180974,space_press
1747435718.2700207,space_release
1747435721.1606786,space_press
1747435721.2593024,space_release
1747435722.9308832,space_press
1747435723.0491278,space_release
1747435725.599944,space_press
1747435725.7790308,space_release
1747435728.2318668,space_press
1747435728.3613794,space_release
1747435730.5256293,space_press
1747435730.7623348,space_release
1747435731.4550862,space_press
1747435731.5661724,space_release
1747435732.6305535,space_press
1747435732.8406818,space_release
1747435734.0516527,space_press
1747435734.2408328,space_release
1747435736.0173616,space_press
1747435736.2568815,space_release
1747435737.678101,space_press
1747435737.893217,space_release
1747435739.4920278,space_press
1747435739.6398268,space_release
1747435741.1588137,space_press
1747435741.4711535,space_release
1747435744.2967992,space_press
1747435744.433338,space_release
1747435747.3641868,space_press
1747435747.4698422,space_release
1747435749.0647826,space_press
1747435749.1732085,space_release
1747435749.9075804,space_press
1747435749.992528,space_release
1747435752.7985938,space_press
1747435753.0954432,space_release
1747435755.374592,space_press
1747435755.4545734,space_release
1747435756.8497481,space_press
1747435757.3573186,space_press
1747435757.388668,space_press
1747435757.4198093,space_press
1747435757.4491704,space_press
1747435757.4797983,space_press
1747435757.5100398,space_press
1747435757.5415154,space_press
1747435757.5714905,space_press
1747435757.6017737,space_press
1747435757.6413033,space_press
1747435757.6543434,space_release
1747435759.1641612,space_press
1747435759.4667642,space_release
1747435761.2776,space_press
1747435761.5200746,space_release
1747435762.3174381,space_press
1747435762.4156678,space_release
1747435763.4216545,space_press
1747435763.618657,space_release
1747435764.8309586,space_press
1747435765.0434446,space_release
1747435766.806296,space_press
1747435766.9036038,space_release
1747435771.52986,space_press
1747435771.648432,space_release
1747435772.3909733,space_press
1747435772.4714053,space_release
1747435773.286592,space_press
1747435773.793159,space_press
1747435773.8223958,space_press
1747435773.8521886,space_press
1747435773.8830912,space_press
1747435773.9126875,space_press
1747435773.9434593,space_press
1747435773.973781,space_press
1747435774.0060725,space_press
1747435774.0366077,space_press
1747435774.0668306,space_press
1747435774.0971174,space_press
1747435774.1278732,space_press
1747435774.157276,space_press
1747435774.1882732,space_press
1747435774.218186,space_press
1747435774.248377,space_press
1747435774.2794888,space_press
1747435774.3088448,space_press
1747435774.3255725,space_release
1747435774.5000534,space_press
1747435774.7787836,space_release
1747435775.3576303,space_press
1747435775.65995,space_release
1747435779.66597,space_press
1747435779.8137913,space_release
1747435780.459134,space_press
1747435780.6157353,space_release
1747435783.3550026,space_press
1747435783.6428108,space_release
1747435786.531925,space_press
1747435786.6610932,space_release
1747435791.6219792,space_press
1747435791.7616334,space_release
1747435792.3149545,space_press
1747435792.4695725,space_release
1747435796.211995,space_press
1747435796.2780647,space_release
1747435797.8279586,space_press
1747435797.9421468,space_release
1747435800.7160416,space_press
1747435800.8601646,space_release
1747435802.3386176,space_press
1747435802.480526,space_release
1747435803.679329,space_press
1747435803.895362,space_release
1747435805.3881042,space_press
1747435805.55237,space_release
1747435806.555498,space_press
1747435806.7130437,space_release
1747435807.4018478,space_press
1747435807.5301495,space_release
1747435808.6341698,space_press
1747435808.9182272,space_release
1747435811.5082898,space_press
1747435811.6628325,space_release
1747435812.57805,space_press
1747435812.7252543,space_release
1747435813.8721964,space_press
1747435814.0187812,space_release
1747435815.3082411,space_press
1747435815.425195,space_release
1747435816.5157218,space_press
1747435816.7513688,space_release
1747435817.665551,space_press
1747435817.7660582,space_release
1747435819.4742782,space_press
1747435819.7503355,space_release
1747435820.248828,space_press
1747435820.3635721,space_release
1747435821.4488418,space_press
1747435821.584959,space_release
1747435823.9714499,space_press
1747435824.2980268,space_release
1747435825.471421,space_press
1747435825.77969,space_release
1747435826.3368852,space_press
1747435826.4653544,space_release
1747435826.986902,space_press
1747435827.3397388,space_release
1747435828.0659783,space_press
1747435828.2124429,space_release
1747435829.5119264,space_press
1747435829.6763768,space_release
1747435831.724151,space_press
1747435831.9200475,space_release
1747435832.9881036,space_press
1747435833.1130393,space_release
1747435833.863055,space_press
1747435834.109534,space_release
1747435836.0293767,space_press
1747435836.2682958,space_release
1747435837.217163,space_press
1747435837.4068668,space_release
1747435839.5108037,space_press
1747435839.6135826,space_release
1747435841.6169355,space_press
1747435841.770698,space_release
1747435844.8549836,space_press
1747435844.9526412,space_release
1747435847.9873543,space_press
1747435848.117234,space_release
1747435849.212685,space_press
1747435849.325409,space_release
1747435849.9656558,space_press
1747435850.1064382,space_release
1747435852.6153178,space_press
1747435852.7138467,space_release
1747435853.816246,space_press
1747435853.9298756,space_release
1747435854.8571908,space_press
1747435855.0321298,space_release
1747435856.50656,space_press
1747435856.6295996,space_release
1747435857.5738864,space_press
1747435857.7274024,space_release
1747435860.0484486,space_press
1747435860.1792548,space_release
1747435860.7163148,space_press
1747435860.8392727,space_release
1747435861.660467,space_press
1747435861.7634344,space_release
1747435863.494874,space_press
1747435863.5989354,space_release
1747435865.6071167,space_press
1747435865.7592807,space_release
1747435866.7221737,space_press
1747435866.818439,space_release
1747435867.6175458,space_press
1747435867.686112,space_release
1747435868.9131186,space_press
1747435869.0555444,space_release
1747435871.866699,space_press
1747435872.0612273,space_release
1747435873.7469492,space_press
1747435873.8500643,space_release
1747435874.4839234,space_press
1747435874.6147027,space_release
1747435877.553139,space_press
1747435877.7247422,space_release
1747435879.048035,space_press
1747435879.194794,space_release
1747435881.3548236,space_press
1747435881.4972398,space_release
1747435883.014172,space_press
1747435883.5234094,space_press
1747435883.5533414,space_press
1747435883.5836086,space_press
1747435883.613983,space_press
1747435883.6442032,space_press
1747435883.6745148,space_press
1747435883.7050853,space_press
1747435883.7345555,space_press
1747435883.7655094,space_press
1747435883.7956524,space_press
1747435883.8254607,space_press
1747435883.8476298,space_release
1747435884.4807472,space_press
1747435884.6319053,space_release
1747435887.6689172,space_press
1747435887.799801,space_release
1747435888.8808715,space_press
1747435889.029355,space_release
1747435892.4228125,space_press
1747435892.5620751,space_release
1747435894.4433658,space_press
1747435894.6419778,space_release
1747435896.6885765,space_press
1747435896.948017,space_release
1747435897.45476,space_press
1747435897.600997,space_release
1747435898.223769,space_press
1747435898.393699,space_release
1747435901.7253962,space_press
1747435901.892363,space_release
1747435904.1431856,space_press
1747435904.3432055,space_release
1747435906.9253652,space_press
1747435907.1530018,space_release
1747435908.0387146,space_press
1747435908.1503246,space_release
1747435909.20294,space_press
1747435909.337449,space_release
1747435910.6849074,space_press
1747435910.788213,space_release
1747435912.2897658,space_press
1747435912.6786053,space_release
1747435914.4683373,space_press
1747435914.6024828,space_release
1747435916.0218146,space_press
1747435916.3836393,space_release
1747435918.2427597,space_press
1747435918.451544,space_release
1747435919.7856789,space_press
1747435919.916089,space_release
1747435921.4246914,space_press
1747435921.9272704,space_press
1747435921.957899,space_press
1747435921.9881105,space_press
1747435922.01851,space_press
1747435922.02288,space_release
1747435922.7458794,space_press
1747435922.8510368,space_release
1747435924.5369027,space_press
1747435924.6661413,space_release
1747435925.0929768,space_press
1747435925.2296581,space_release
1747435926.4940274,space_press
1747435926.7807794,space_release
1747435927.3773994,space_press
1747435927.530067,space_release
1747435928.355505,space_press
1747435928.8211973,space_release
1747435929.8574424,space_press
1747435929.9866679,space_release
1747435931.0409982,space_press
1747435931.134108,space_release
1747435931.8572316,space_press
1747435932.04204,space_release
1747435934.7066228,space_press
1747435934.8794117,space_release
1747435937.2334774,space_press
1747435937.3549392,space_release
1747435939.9127553,space_press
1747435940.021839,space_release
1747435941.3899672,space_press
1747435941.5366774,space_release
1747435942.3403726,space_press
1747435942.4325292,space_release
1747435943.0191574,space_press
1747435943.1482172,space_release
1747435944.4826477,space_press
1747435944.622816,space_release
1747435945.5004556,space_press
1747435945.7491767,space_release
1747435946.4188888,space_press
1747435946.4711661,space_release
1747435946.9114723,space_press
1747435947.4066935,space_release
1747435948.1497304,space_press
1747435948.2667236,space_release
1747435951.3479638,space_press
1747435951.4350045,space_release
1747435952.5576706,space_press
1747435952.6619134,space_release
1747435953.180361,space_press
1747435953.6845808,space_press
1747435953.715132,space_press
1747435953.745305,space_press
1747435953.7751274,space_press
1747435953.8092003,space_press
1747435953.8384886,space_press
1747435953.8695652,space_press
1747435953.8987548,space_press
1747435953.929141,space_press
1747435953.9606748,space_press
1747435953.9903343,space_press
1747435954.021284,space_press
1747435954.0514035,space_press
1747435954.0821352,space_press
1747435954.0869355,space_release
1747435956.0149143,space_press
1747435956.2634213,space_release
1747435959.2924764,space_press
1747435959.3963752,space_release
1747435960.9242687,space_press
1747435961.0607033,space_release
1747435964.948101,space_press
1747435965.0485964,space_release
1747435968.0580134,space_press
1747435968.200452,space_release
1747435969.753001,space_press
1747435969.8234072,space_release
1747435970.4437766,space_press
1747435970.949257,space_press
1747435970.9794984,space_press
1747435971.0102453,space_press
1747435971.0412712,space_press
1747435971.0714123,space_press
1747435971.1016877,space_press
1747435971.1334796,space_press
1747435971.1634185,space_press
1747435971.1936343,space_press
1747435971.2244139,space_press
1747435971.2351332,space_release
1747435973.5241592,space_press
1747435973.6311247,space_release
1747435975.6953793,space_press
1747435975.8070133,space_release
1747435978.055565,space_press
1747435978.2764804,space_release
1747435979.9168856,space_press
1747435980.0870929,space_release
1747435981.8386488,space_press
1747435981.9497764,space_release
1747435983.5190794,space_press
1747435983.6861227,space_release
1747435986.0153303,space_press
1747435986.0978103,space_release
1747435986.898655,space_press
1747435986.9692802,space_release
1747435987.520435,space_press
1747435988.0268598,space_press
1747435988.056218,space_press
1747435988.088174,space_press
1747435988.118345,space_press
1747435988.134995,space_release
1747435989.215567,space_press
1747435989.4123228,space_release
1747435991.0707939,space_press
1747435991.3514788,space_release
1747435992.3428004,space_press
1747435992.4408784,space_release
1747435993.6223516,space_press
1747435993.9375007,space_release
1747435996.474528,space_press
1747435996.5857892,space_release
1747435996.661019,space_press
1747435996.75925,space_release
1747435998.5560472,space_press
1747435999.0522938,space_release
1747436000.8492434,space_press
1747436000.9971685,space_release
1747436002.6383789,space_press
1747436002.7755315,space_release
1747436004.5377843,space_press
1747436004.687274,space_release
1747436006.0477886,space_press
1747436006.2442675,space_release
1747436007.9327507,space_press
1747436008.0551429,space_release
1747436008.1212335,space_press
1747436008.1840832,space_release
1747436009.1669116,space_press
1747436009.6725886,space_press
1747436009.702944,space_press
1747436009.7332397,space_press
1747436009.7636018,space_press
1747436009.7937465,space_press
1747436009.8243253,space_press
1747436009.8545685,space_press
1747436009.884775,space_press
1747436009.9149728,space_press
1747436009.945366,space_press
1747436009.97564,space_press
1747436010.0060513,space_press
1747436010.0364952,space_press
1747436010.0667226,space_press
1747436010.0968976,space_press
1747436010.1272476,space_press
1747436010.1576636,space_press
1747436010.1898715,space_press
1747436010.2191885,space_press
1747436010.249642,space_press
1747436010.2797546,space_press
1747436010.3106549,space_press
1747436010.3415868,space_press
1747436010.3714497,space_press
1747436010.4019606,space_press
1747436010.4122066,space_release
1747436014.2051094,space_press
1747436014.3180885,space_release
1747436015.2975562,'b'_press
1747436015.4275653,b_release
1747436017.3501623,space_press
1747436017.5047607,space_release
1747436018.5414872,space_press
1747436018.658941,space_release
1747436019.4226763,space_press
1747436019.9280803,space_press
1747436019.9583888,space_press
1747436019.9738495,space_release
1747436022.0784485,space_press
1747436022.2088716,space_release
1747436025.8217978,space_press
1747436025.960822,space_release
1747436027.947665,space_press
1747436028.1470103,space_release
1747436028.7932196,space_press
1747436028.8852677,space_release
1747436029.9172964,space_press
1747436030.020237,space_release
1747436032.1479,space_press
1747436032.2565234,space_release
1747436033.0008848,space_press
1747436033.07587,space_release
1747436034.545474,space_press
1747436034.9001944,space_release
1747436037.3040287,space_press
1747436037.4242005,space_release
1747436039.2519522,space_press
1747436039.503037,space_release
1747436040.1154048,space_press
1747436040.269727,space_release
1747436041.0414846,space_press
1747436041.2746081,space_release
1747436042.4298859,space_press
1747436042.548598,space_release
1747436043.2554839,space_press
1747436043.4224722,space_release
1747436044.028299,space_press
1747436044.32549,space_release
1747436048.6192045,space_press
1747436048.7405224,space_release
1747436051.9462273,space_press
1747436051.9975119,space_release
1747436053.0601287,space_press
1747436053.1615498,space_release
1747436053.7783659,space_press
1747436054.2849607,space_press
1747436054.3154864,space_press
1747436054.3457382,space_press
1747436054.3763714,space_press
1747436054.4076276,space_press
1747436054.438068,space_press
1747436054.4674137,space_press
1747436054.498403,space_press
1747436054.5278835,space_press
1747436054.558866,space_press
1747436054.588993,space_press
1747436054.6195862,space_press
1747436054.6389194,space_release
1747436056.4892895,space_press
1747436056.612404,space_release
1747436058.2251322,space_press
1747436058.3466856,space_release
1747436060.3754058,space_press
1747436060.5155487,space_release
1747436061.3134873,space_press
1747436061.7790375,space_release
1747436062.683746,space_press
1747436062.8878818,space_release
1747436063.9896266,space_press
1747436064.2099557,space_release
1747436065.4906611,space_press
1747436065.7966454,space_release
1747436066.4268942,space_press
1747436066.6053023,space_release
1747436067.595656,space_press
1747436067.7598875,space_release
1747436068.874756,space_press
1747436069.00451,space_release
1747436069.994074,space_press
1747436070.1992297,space_release
1747436070.6668425,space_press
1747436070.8363914,space_release
1747436071.2043204,space_press
1747436071.613663,space_release
1747436073.0733087,space_press
1747436073.1704,space_release
1747436074.4204514,space_press
1747436074.508735,space_release
1747436075.7584639,space_press
1747436075.938379,space_release
1747436078.3293054,space_press
1747436078.4041357,space_release
1747436081.4067643,space_press
1747436081.663887,space_release
1747436082.599997,space_press
1747436082.7268963,space_release
1747436083.223798,space_press
1747436083.6546352,space_release
1747436085.798442,space_press
1747436086.0444202,space_release
1747436087.6213493,space_press
1747436087.7700748,space_release
1747436089.1670775,space_press
1747436089.2869525,space_release
1747436090.2920706,space_press
1747436090.4038174,space_release
1747436091.3058822,space_press
1747436091.586717,space_release
1747436092.7629948,space_press
1747436092.855861,space_release
1747436094.0625036,space_press
1747436094.1828904,space_release
1747436094.7577045,space_press
1747436094.8661504,space_release
1747436095.5864706,space_press
1747436095.7228632,space_release
1747436097.2863286,space_press
1747436097.3752825,space_release
1747436098.6382833,space_press
1747436098.7451458,space_release
1747436099.642028,space_press
1747436099.7819057,space_release
1747436100.642967,space_press
1747436100.8755858,space_release
1747436102.3972645,space_press
1747436102.9042017,space_press
1747436102.9346836,space_press
1747436102.9647865,space_press
1747436102.9958076,space_press
1747436103.0256166,space_press
1747436103.0556138,space_press
1747436103.0854373,space_press
1747436103.116161,space_press
1747436103.145463,space_press
1747436103.1509402,space_release
1747436104.145745,space_press
1747436104.6537511,space_press
1747436104.6839657,space_press
1747436104.6984978,space_release
1747436104.965892,space_press
1747436105.1125927,space_release
1747436106.3580608,space_press
1747436106.4994068,space_release
1747436107.660405,space_press
1747436108.133722,space_release
1747436110.9603686,space_press
1747436111.1056142,space_release
1747436112.2181797,space_press
1747436112.3739944,space_release
1747436113.5598025,space_press
1747436113.8264256,space_release
1747436115.8399487,space_press
1747436115.9653986,space_release
1747436117.215755,space_press
1747436117.519514,space_release
1747436119.0235295,space_press
1747436119.190073,space_release
1747436119.7437544,space_press
1747436119.856558,space_release
1747436120.6979086,space_press
1747436121.2034316,space_press
1747436121.233814,space_press
1747436121.2645323,space_press
1747436121.2943857,space_press
1747436121.3250592,space_press
1747436121.3559256,space_press
1747436121.386722,space_press
1747436121.393808,space_release
1747436122.609662,space_press
1747436123.00461,space_release
1747436124.2033377,space_press
1747436124.3497632,space_release
1747436125.7234464,space_press
1747436125.8382282,space_release
1747436127.3695514,space_press
1747436127.522059,space_release
1747436129.6938457,space_press
1747436130.0613627,space_release
1747436130.5541124,space_press
1747436130.649112,space_release
1747436136.1434035,alt_l_press
1747436136.5712478,tab_press
1747436136.7137024,tab_release
1747436138.0389266,alt_l_release
1747436277.055802,ctrl_l_press
1747436277.4657485,'\x03'_press
1747436277.6305716,ctrl_l_release
1747436277.655501,c_release
1747436278.899142,backspace_press
1747436279.0255113,backspace_release
1747436279.7739716,esc_press
1747436279.9875224,esc_release
1747436284.8807843,ctrl_l_press
1747436285.1771479,'\x03'_press
1747436285.337719,\x03_release
1747436286.0637305,'\x03'_press
1747436286.1496878,\x03_release
1747436286.283885,'\x03'_press
1747436286.3625097,\x03_release
1747436286.4756584,'\x03'_press
1747436286.549723,\x03_release
1747436286.6556668,'\x03'_press
1747436286.7263694,\x03_release
1747436286.8279154,'\x03'_press
1747436286.8905022,\x03_release
1747436286.989791,'\x03'_press
1747436287.055895,\x03_release
1747436287.1311908,'\x03'_press
1747436287.2098076,\x03_release
1747436287.2846222,'\x03'_press
1747436287.3634386,\x03_release
1747436287.4460933,'\x03'_press
1747436287.524086,\x03_release
1747436287.5859227,ctrl_l_release
1747436287.7128122,ctrl_l_press
1747436287.7567134,'\x03'_press
1747436287.8511655,\x03_release
1747436287.989028,ctrl_l_release
1747436288.0785694,'c'_press
1747436288.0924764,ctrl_l_press
1747436288.1968791,\x03_release
1747436288.3398952,ctrl_l_release
1747436288.4353626,ctrl_l_press
1747436288.4384177,'\x03'_press
1747436288.5417163,\x03_release
1747436288.6885192,ctrl_l_release
1747436288.7524707,'c'_press
1747436288.8090067,ctrl_l_press
1747436288.8479283,\x03_release
1747436288.964322,ctrl_l_release
1747436289.0518866,'c'_press
1747436289.093334,ctrl_l_press
1747436289.1518986,\x03_release
1747436289.2063754,ctrl_l_release
1747436289.3127966,ctrl_l_press
1747436289.3168013,'\x03'_press
1747436289.4077113,ctrl_l_release
1747436289.412611,c_release
1747436289.5341804,ctrl_l_press
1747436289.5698805,'\x03'_press
1747436289.8118827,\x03_release
1747436289.8531396,alt_l_press
1747436290.0179894,<67>_press
1747436290.1205015,<67>_release
1747436290.1891341,alt_l_release
1747436290.2251067,ctrl_l_release
1747436290.3772492,alt_l_press
1747436290.388176,ctrl_l_press
1747436290.4711628,alt_l_release
1747436290.5290208,'\x03'_press
1747436290.5576627,alt_l_press
1747436290.622604,<67>_release
1747436290.6620615,alt_l_release
1747436290.6811159,ctrl_l_release
1747436290.778666,ctrl_l_press
1747436290.7810974,alt_l_press
1747436290.7955294,<67>_press
1747436290.871715,ctrl_l_release
1747436290.8868916,alt_l_release
1747436290.8919697,c_release
1747436290.948655,ctrl_l_press
1747436291.0468917,ctrl_l_release
1747436316.4034536,ctrl_l_press
1747436317.4896,'\x03'_press
1747436317.6109486,\x03_release
1747436317.6359086,ctrl_l_release
1747436319.0940385,ctrl_l_press
1747436319.353513,'\x03'_press
1747436319.4550786,\x03_release
1747436320.5592418,'\x03'_press
1747436320.6385317,\x03_release
1747436321.8003376,'\x03'_press
1747436321.9305847,\x03_release
1747436322.7271,ctrl_l_release
1747436328.8899353,ctrl_l_press
1747436329.1211748,'\x16'_press
1747436329.2303295,\x16_release
1747436330.3436136,'\x18'_press
1747436330.4534988,\x18_release
1747436330.7315402,'\x03'_press
1747436330.8400238,\x03_release
1747436331.559089,ctrl_l_release
1747436342.0494866,ctrl_l_press
1747436342.407864,'\x03'_press
1747436342.5545664,\x03_release
1747436342.7324991,'\x03'_press
1747436342.8458958,\x03_release
1747436342.9890933,'\x03'_press
1747436343.0871427,\x03_release
1747436343.2213166,'\x03'_press
1747436343.3065746,\x03_release
1747436343.4476118,'\x03'_press
1747436343.5401857,\x03_release
1747436343.7533894,ctrl_l_release
1747436372.0219555,'q'_press
1747436372.1850123,q_release
1747436374.11919,esc_press
1747436374.2603333,esc_release
1747436375.6763794,ctrl_l_press
1747436376.4203274,esc_press
1747436376.5346901,esc_release
1747436377.0141435,ctrl_l_release
1747436387.5857525,enter_press
1747436387.7008724,enter_release
1747436391.5332165,ctrl_l_press
1747436391.665439,ctrl_l_release
1747436392.296442,'c'_press
1747436392.40988,c_release
1747436393.9766464,ctrl_l_press
1747436394.1958907,'\x03'_press
1747436394.4031246,\x03_release
1747436394.843916,ctrl_l_release
1747436395.3507915,ctrl_l_press
1747436395.428087,'\x03'_press
1747436395.6067245,\x03_release
1747436395.841945,ctrl_l_release
1747436433.307766,ctrl_l_press
1747436433.612363,'\x03'_press
1747436433.7940514,\x03_release
1747436433.8374643,ctrl_l_release
1747436435.0748415,ctrl_l_press
1747436435.1950963,ctrl_l_release
1747436435.8187177,ctrl_l_press
1747436435.878013,ctrl_l_release
1747436450.5983639,ctrl_l_press
1747436454.4466937,ctrl_l_release
1747436455.8062701,ctrl_l_press
1747436456.0817971,'\x03'_press
1747436456.1778517,\x03_release
1747436456.2758467,'\x03'_press
1747436456.335795,\x03_release
1747436456.4265974,'\x03'_press
1747436456.477592,\x03_release
1747436456.5730217,'\x03'_press
1747436456.6308925,\x03_release
1747436456.7237144,'\x03'_press
1747436456.7729166,\x03_release
1747436456.8654523,'\x03'_press
1747436456.9180446,\x03_release
1747436456.9963212,'\x03'_press
1747436457.0914466,\x03_release
1747436457.1413007,ctrl_l_release
1747436461.768686,ctrl_l_press
1747436462.006025,shift_press
1747436462.269556,'\x0c'_press
1747436462.3394637,\x0c_release
1747436462.675535,shift_release
1747436462.7112906,ctrl_l_release
1747436463.830247,ctrl_l_press
1747436463.992101,shift_press
1747436464.2251923,'\x03'_press
1747436464.375481,\x03_release
1747436464.4215431,shift_release
1747436464.4636898,ctrl_l_release
1747436473.7616842,ctrl_l_press
1747436473.9498146,'\x1a'_press
1747436474.047776,\x1a_release
1747436475.1415904,ctrl_l_release
1747436476.1280768,ctrl_l_press
1747436476.379936,'\x03'_press
1747436476.4233398,\x03_release
1747436476.777958,'\x03'_press
1747436476.868732,\x03_release
1747436477.165267,'\x03'_press
1747436477.2682793,\x03_release
1747436477.82871,ctrl_l_release
1747436482.7709794,ctrl_l_press
1747436483.2821252,'\x1a'_press
1747436483.3726573,\x1a_release
1747436483.5331428,'\x1a'_press
1747436483.6028986,\x1a_release
1747436483.7252183,'\x1a'_press
1747436483.7960804,\x1a_release
1747436484.3376546,ctrl_l_release
1747436490.5063355,ctrl_l_press
1747436491.0723727,shift_press
1747436491.399297,'\x03'_press
1747436491.4756777,\x03_release
1747436491.5901265,'\x03'_press
1747436491.6518714,\x03_release
1747436491.7591083,'\x03'_press
1747436491.8219342,\x03_release
1747436491.9110103,'\x03'_press
1747436492.0165954,\x03_release
1747436492.0741324,shift_release
1747436492.0850916,ctrl_l_release
1747436492.5014522,caps_lock_press
1747436492.6355226,caps_lock_release
1747436492.8489816,ctrl_l_press
1747436493.0501935,'\x03'_press
1747436493.167058,\x03_release
1747436494.0120847,ctrl_l_release
1747436495.8086197,ctrl_l_press
